Borough,Price
Hounslow,823.33
Hounslow,849.0
Hounslow,850.0
Hounslow,850.0
Hounslow,850.0
Hounslow,850.0
Hounslow,850.0
Hounslow,850.0
Hounslow,850.0
Hounslow,850.0
Hounslow,850.0
Hounslow,850.0
Hounslow,850.0
Hounslow,850.0
Hounslow,850.0
Hounslow,850.0
Hounslow,850.0
Hounslow,850.0
Hounslow,850.0
Hounslow,875.0
Hounslow,890.0
Hounslow,895.0
Hounslow,895.0
Hounslow,900.0
Hounslow,900.0
Hounslow,900.0
Hounslow,900.0
Hounslow,900.0
Hounslow,925.0
Hounslow,940.0
Hounslow,950.0
Hounslow,950.0
Hounslow,950.0
Hounslow,950.0
Hounslow,950.0
Hounslow,950.0
Hounslow,950.0
Hounslow,950.0
Hounslow,975.0
Hounslow,995.0
Hounslow,999.0
Hounslow,1000.0
Hounslow,1000.0
Hounslow,1000.0
Hounslow,1000.0
Hounslow,1000.0
Hounslow,1000.0
Hounslow,1000.0
Hounslow,1000.0
Hounslow,1000.0
Hounslow,1000.0
Hounslow,1000.0
Hounslow,1000.0
Hounslow,1031.33
Hounslow,1040.0
Hounslow,1050.0
Hounslow,1050.0
Hounslow,1050.0
Hounslow,1083.33
Hounslow,1087.67
Hounslow,1100.0
Hounslow,1100.0
Hounslow,1100.0
Hounslow,1110.0
Hounslow,1126.67
Hounslow,1150.0
Hounslow,1150.0
Hounslow,1175.0
Hounslow,1175.0
Hounslow,1195.0
Hounslow,1200.0
Hounslow,1200.0
Hounslow,1199.0
Hounslow,1200.0
Hounslow,1200.0
Hounslow,1250.0
Hounslow,1250.0
Hounslow,1295.0
Hounslow,1300.0
Hounslow,1300.0
Hounslow,1300.0
Hounslow,1325.0
Hounslow,1350.0
Hounslow,1375.0
Hounslow,1400.0
Hounslow,1450.0
Hounslow,1450.0
Hounslow,1460.33
Hounslow,1500.0
Hounslow,1516.67
Hounslow,1700.0
Hounslow,1750.0
Hounslow,1950.0
Hounslow,2730.0
Islington,1250.0
Islington,450.0
Islington,550.0
Islington,578.0
Islington,630.0
Islington,650.0
Islington,650.0
Islington,650.0
Islington,690.0
Islington,700.0
Islington,1500.0
Islington,700.0
Islington,750.0
Islington,750.0
Islington,750.0
Islington,795.0
Islington,800.0
Islington,800.0
Islington,800.0
Islington,800.0
Islington,1350.0
Islington,800.0
Islington,800.0
Islington,812.0
Islington,811.0
Islington,820.0
Islington,823.33
Islington,830.0
Islington,830.0
Islington,830.0
Islington,996.67
Islington,830.0
Islington,835.0
Islington,840.0
Islington,840.0
Islington,850.0
Islington,850.0
Islington,850.0
Islington,850.0
Islington,1250.0
Islington,850.0
Islington,850.0
Islington,850.0
Islington,850.0
Islington,860.0
Islington,866.67
Islington,866.67
Islington,875.0
Islington,1500.0
Islington,900.0
Islington,900.0
Islington,900.0
Islington,900.0
Islington,900.0
Islington,910.0
Islington,927.0
Islington,935.0
Islington,1350.0
Islington,950.0
Islington,950.0
Islington,950.0
Islington,949.0
Islington,950.0
Islington,950.0
Islington,950.0
Islington,950.0
Islington,950.0
Islington,996.67
Islington,950.0
Islington,950.0
Islington,953.0
Islington,960.0
Islington,975.0
Islington,975.0
Islington,980.0
Islington,985.0
Islington,990.0
Islington,1250.0
Islington,996.67
Islington,996.67
Islington,1000.0
Islington,1000.0
Islington,1000.0
Islington,1000.0
Islington,1000.0
Islington,1500.0
Islington,1000.0
Islington,1001.0
Islington,1001.0
Islington,1000.0
Islington,1000.0
Islington,1001.0
Islington,1001.0
Islington,1001.0
Islington,1000.0
Islington,1000.0
Islington,1350.0
Islington,1000.0
Islington,1000.0
Islington,1000.0
Islington,1000.0
Islington,1000.0
Islington,1000.0
Islington,1000.0
Islington,1010.0
Islington,1015.0
Islington,1025.0
Islington,996.67
Islington,1025.0
Islington,1050.0
Islington,1048.67
Islington,1048.67
Islington,1048.67
Islington,1048.67
Islington,1050.0
Islington,1048.67
Islington,1048.67
Islington,1050.0
Islington,1250.0
Islington,1060.0
Islington,1066.0
Islington,1070.33
Islington,1070.0
Islington,1070.33
Islington,1070.0
Islington,1070.0
Islington,1083.33
Islington,1500.0
Islington,1085.0
Islington,1083.33
Islington,1096.0
Islington,1100.0
Islington,1100.0
Islington,1100.0
Islington,1100.67
Islington,1100.67
Islington,1100.67
Islington,1350.0
Islington,1100.67
Islington,1100.67
Islington,1100.0
Islington,1100.67
Islington,1100.0
Islington,1100.67
Islington,1100.67
Islington,1100.67
Islington,996.67
Islington,1100.67
Islington,1100.67
Islington,1100.0
Islington,1100.0
Islington,1100.0
Islington,1100.0
Islington,1115.0
Islington,1126.67
Islington,1125.0
Islington,1130.0
Islington,1250.0
Islington,1132.0
Islington,1135.0
Islington,1150.0
Islington,1150.0
Islington,1148.33
Islington,1148.33
Islington,1148.33
Islington,1148.33
Islington,1500.0
Islington,1148.33
Islington,1148.33
Islington,1148.33
Islington,1148.33
Islington,1148.33
Islington,1148.33
Islington,1148.33
Islington,1148.33
Islington,1350.0
Islington,1152.67
Islington,1165.67
Islington,1170.0
Islington,1180.0
Islington,1185.0
Islington,1191.67
Islington,1200.0
Islington,1200.33
Islington,1200.0
Islington,1200.33
Islington,996.67
Islington,1200.33
Islington,1200.0
Islington,1200.0
Islington,1200.0
Islington,1200.33
Islington,1200.33
Islington,1200.33
Islington,1200.33
Islington,1250.0
Islington,1200.33
Islington,1200.33
Islington,1200.33
Islington,1200.33
Islington,1200.33
Islington,1200.33
Islington,1200.33
Islington,1200.33
Islington,1200.33
Islington,1200.33
Islington,1500.0
Islington,1200.33
Islington,1200.33
Islington,1200.33
Islington,1200.33
Islington,1200.33
Islington,1200.33
Islington,1200.0
Islington,1200.33
Islington,1200.0
Islington,1350.0
Islington,1200.33
Islington,1200.33
Islington,1200.33
Islington,1200.33
Islington,1200.33
Islington,1200.0
Islington,1200.0
Islington,1200.0
Islington,1200.0
Islington,1200.0
Islington,996.67
Islington,1200.0
Islington,1200.0
Islington,1200.0
Islington,1200.0
Islington,1200.0
Islington,1200.0
Islington,1210.0
Islington,1220.0
Islington,1250.0
Islington,1244.0
Islington,1250.0
Islington,1250.0
Islington,1250.0
Islington,1250.0
Islington,1250.0
Islington,1250.0
Islington,1248.0
Islington,1250.0
Islington,1250.0
Islington,1500.0
Islington,1250.0
Islington,1250.0
Islington,1248.0
Islington,1248.0
Islington,1248.0
Islington,1248.0
Islington,1250.0
Islington,1250.0
Islington,1266.0
Islington,1350.0
Islington,1275.0
Islington,1275.0
Islington,1295.67
Islington,1300.0
Islington,1300.0
Islington,1300.0
Islington,1300.0
Islington,1300.0
Islington,996.67
Islington,1300.0
Islington,1300.0
Islington,1300.0
Islington,1300.0
Islington,1300.0
Islington,1300.0
Islington,1300.0
Islington,1298.0
Islington,1334.67
Islington,1250.0
Islington,1334.67
Islington,1350.0
Islington,1350.0
Islington,1350.0
Islington,1350.0
Islington,1350.0
Islington,1360.0
Islington,1386.67
Islington,1395.0
Islington,1500.0
Islington,1397.0
Islington,1400.0
Islington,1400.0
Islington,1400.0
Islington,1400.0
Islington,1400.0
Islington,1400.0
Islington,1400.0
Islington,1400.0
Islington,1400.0
Islington,1350.0
Islington,1400.0
Islington,1400.0
Islington,1400.0
Islington,1400.0
Islington,1408.33
Islington,1425.0
Islington,1430.0
Islington,1443.0
Islington,1443.0
Islington,1443.0
Islington,996.67
Islington,1443.0
Islington,1451.67
Islington,1464.67
Islington,1464.67
Islington,1469.0
Islington,1469.0
Islington,1475.0
Islington,1495.0
Islington,1500.0
Islington,1500.0
Islington,1250.0
Islington,1500.0
Islington,1500.0
Islington,1500.0
Islington,1500.0
Islington,1500.0
Islington,1516.67
Islington,1516.67
Islington,1516.67
Islington,1525.33
Islington,1530.0
Islington,1500.0
Islington,1550.0
Islington,1550.0
Islington,1550.0
Islington,1550.0
Islington,1550.0
Islington,1575.0
Islington,1595.0
Islington,1599.0
Islington,1599.0
Islington,1600.0
Islington,1350.0
Islington,1598.0
Islington,1600.0
Islington,1598.0
Islington,1600.0
Islington,1599.0
Islington,1625.0
Islington,1625.0
Islington,1625.0
Islington,1646.67
Islington,1650.0
Islington,996.67
Islington,1650.0
Islington,1650.0
Islington,1668.33
Islington,1675.0
Islington,1675.0
Islington,1675.0
Islington,1680.0
Islington,1700.0
Islington,1733.33
Islington,1250.0
Islington,1733.33
Islington,1750.0
Islington,1755.0
Islington,1755.0
Islington,1776.67
Islington,1800.0
Islington,1798.33
Islington,1820.0
Islington,1825.0
Islington,1850.0
Islington,1500.0
Islington,1850.0
Islington,1850.0
Islington,1867.0
Islington,1895.0
Islington,1900.0
Islington,1900.0
Islington,1925.0
Islington,1950.0
Islington,1950.0
Islington,1989.0
Islington,1350.0
Islington,2000.0
Islington,2000.0
Islington,2000.0
Islington,2032.33
Islington,2058.33
Islington,2062.67
Islington,2123.0
Islington,2123.33
Islington,2150.0
Islington,2149.0
Islington,996.67
Islington,2166.67
Islington,2250.0
Islington,2275.0
Islington,2318.33
Islington,2500.0
Islington,2500.0
Islington,2500.0
Islington,2550.0
Islington,2599.0
Islington,2600.0
Islington,1250.0
Islington,2600.0
Islington,2700.0
Islington,3000.0
Islington,3000.0
Islington,3000.0
Islington,3575.0
Islington,3990.0
Islington,4333.33
Islington,5000.67
Islington,5500.0
Islington,1250.0
Islington,2600.0
Islington,2700.0
Islington,3000.0
Islington,3000.0
Islington,3000.0
Islington,3575.0
Islington,3990.0
Islington,4333.33
Islington,5000.67
Islington,5500.0
Kensington and Chelsea,580.0
Kensington and Chelsea,695.0
Kensington and Chelsea,700.0
Kensington and Chelsea,700.0
Kensington and Chelsea,719.0
Kensington and Chelsea,760.0
Kensington and Chelsea,800.0
Kensington and Chelsea,825.0
Kensington and Chelsea,850.0
Kensington and Chelsea,850.0
Kensington and Chelsea,866.67
Kensington and Chelsea,899.0
Kensington and Chelsea,900.0
Kensington and Chelsea,900.0
Kensington and Chelsea,950.0
Kensington and Chelsea,950.0
Kensington and Chelsea,957.0
Kensington and Chelsea,1000.0
Kensington and Chelsea,1000.0
Kensington and Chelsea,1083.0
Kensington and Chelsea,1083.33
Kensington and Chelsea,1083.0
Kensington and Chelsea,1092.0
Kensington and Chelsea,1100.0
Kensington and Chelsea,1150.0
Kensington and Chelsea,1150.0
Kensington and Chelsea,1180.0
Kensington and Chelsea,1196.0
Kensington and Chelsea,1200.33
Kensington and Chelsea,1200.0
Kensington and Chelsea,1200.0
Kensington and Chelsea,1200.0
Kensington and Chelsea,1200.0
Kensington and Chelsea,1200.0
Kensington and Chelsea,1200.0
Kensington and Chelsea,1200.0
Kensington and Chelsea,1200.0
Kensington and Chelsea,1226.0
Kensington and Chelsea,1226.0
Kensington and Chelsea,1226.0
Kensington and Chelsea,1235.0
Kensington and Chelsea,1250.0
Kensington and Chelsea,1253.0
Kensington and Chelsea,1260.0
Kensington and Chelsea,1260.0
Kensington and Chelsea,1300.0
Kensington and Chelsea,1300.0
Kensington and Chelsea,1300.0
Kensington and Chelsea,1300.0
Kensington and Chelsea,1300.0
Kensington and Chelsea,1300.0
Kensington and Chelsea,1300.0
Kensington and Chelsea,1300.0
Kensington and Chelsea,1300.0
Kensington and Chelsea,1300.0
Kensington and Chelsea,1300.0
Kensington and Chelsea,1325.0
Kensington and Chelsea,1340.0
Kensington and Chelsea,1350.0
Kensington and Chelsea,1350.0
Kensington and Chelsea,1350.0
Kensington and Chelsea,1350.0
Kensington and Chelsea,1350.0
Kensington and Chelsea,1350.0
Kensington and Chelsea,1350.0
Kensington and Chelsea,1387.0
Kensington and Chelsea,1400.0
Kensington and Chelsea,1400.0
Kensington and Chelsea,1400.0
Kensington and Chelsea,1400.0
Kensington and Chelsea,1400.0
Kensington and Chelsea,1400.0
Kensington and Chelsea,1460.0
Kensington and Chelsea,1495.0
Kensington and Chelsea,1500.0
Kensington and Chelsea,1500.0
Kensington and Chelsea,1500.0
Kensington and Chelsea,1500.0
Kensington and Chelsea,1500.0
Kensington and Chelsea,1516.67
Kensington and Chelsea,1516.67
Kensington and Chelsea,1545.0
Kensington and Chelsea,1600.0
Kensington and Chelsea,1612.0
Kensington and Chelsea,1625.0
Kensington and Chelsea,1650.0
Kensington and Chelsea,1650.0
Kensington and Chelsea,1685.67
Kensington and Chelsea,1690.0
Kensington and Chelsea,1711.67
Kensington and Chelsea,1711.67
Kensington and Chelsea,1733.33
Kensington and Chelsea,1795.0
Kensington and Chelsea,1800.0
Kensington and Chelsea,1800.0
Kensington and Chelsea,1800.0
Kensington and Chelsea,1850.0
Kensington and Chelsea,1860.0
Kensington and Chelsea,1900.0
Kensington and Chelsea,1950.0
Kensington and Chelsea,1950.0
Kensington and Chelsea,1950.0
Kensington and Chelsea,2000.0
Kensington and Chelsea,2000.0
Kensington and Chelsea,2080.0
Kensington and Chelsea,2100.0
Kensington and Chelsea,2145.0
Kensington and Chelsea,2200.0
Kensington and Chelsea,2383.33
Kensington and Chelsea,2448.0
Kensington and Chelsea,2535.0
Kensington and Chelsea,2600.0
Kensington and Chelsea,2699.67
Kensington and Chelsea,2800.0
Kensington and Chelsea,2900.0
Kensington and Chelsea,2966.0
Kensington and Chelsea,3100.0
Kensington and Chelsea,3250.0
Kingston upon Thames,5.0
Kingston upon Thames,150.0
Kingston upon Thames,390.0
Kingston upon Thames,433.33
Kingston upon Thames,450.0
Kingston upon Thames,476.67
Kingston upon Thames,480.0
Kingston upon Thames,495.0
Kingston upon Thames,500.0
Kingston upon Thames,500.0
Kingston upon Thames,500.0
Kingston upon Thames,550.0
Kingston upon Thames,550.0
Kingston upon Thames,550.0
Kingston upon Thames,550.0
Kingston upon Thames,580.0
Kingston upon Thames,590.0
Kingston upon Thames,595.0
Kingston upon Thames,600.0
Kingston upon Thames,600.0
Kingston upon Thames,600.0
Kingston upon Thames,600.0
Kingston upon Thames,600.0
Kingston upon Thames,600.0
Kingston upon Thames,600.0
Kingston upon Thames,600.0
Kingston upon Thames,600.0
Kingston upon Thames,620.0
Kingston upon Thames,625.0
Kingston upon Thames,650.0
Kingston upon Thames,650.0
Kingston upon Thames,650.0
Kingston upon Thames,650.0
Kingston upon Thames,650.0
Kingston upon Thames,650.0
Kingston upon Thames,660.0
Kingston upon Thames,660.0
Kingston upon Thames,663.0
Kingston upon Thames,665.0
Kingston upon Thames,667.0
Kingston upon Thames,675.0
Kingston upon Thames,690.0
Kingston upon Thames,695.0
Kingston upon Thames,700.0
Kingston upon Thames,700.0
Kingston upon Thames,700.0
Kingston upon Thames,700.0
Kingston upon Thames,700.0
Kingston upon Thames,700.0
Kingston upon Thames,700.0
Kingston upon Thames,700.0
Kingston upon Thames,700.0
Kingston upon Thames,700.0
Kingston upon Thames,700.0
Kingston upon Thames,715.0
Kingston upon Thames,715.0
Kingston upon Thames,725.0
Kingston upon Thames,725.0
Kingston upon Thames,725.0
Kingston upon Thames,725.0
Kingston upon Thames,736.67
Kingston upon Thames,740.0
Kingston upon Thames,745.0
Kingston upon Thames,750.0
Kingston upon Thames,750.0
Kingston upon Thames,750.0
Kingston upon Thames,750.0
Kingston upon Thames,750.0
Kingston upon Thames,750.0
Kingston upon Thames,750.0
Kingston upon Thames,750.0
Kingston upon Thames,750.0
Kingston upon Thames,750.0
Kingston upon Thames,750.0
Kingston upon Thames,750.0
Kingston upon Thames,750.0
Kingston upon Thames,750.0
Kingston upon Thames,775.0
Kingston upon Thames,780.0
Kingston upon Thames,795.0
Kingston upon Thames,795.0
Kingston upon Thames,800.0
Kingston upon Thames,800.0
Kingston upon Thames,800.0
Kingston upon Thames,800.0
Kingston upon Thames,800.0
Kingston upon Thames,800.0
Kingston upon Thames,800.0
Kingston upon Thames,800.0
Kingston upon Thames,800.0
Kingston upon Thames,800.0
Kingston upon Thames,800.0
Kingston upon Thames,800.0
Kingston upon Thames,800.0
Kingston upon Thames,800.0
Kingston upon Thames,800.0
Kingston upon Thames,800.0
Kingston upon Thames,800.0
Kingston upon Thames,800.0
Kingston upon Thames,825.0
Kingston upon Thames,825.0
Kingston upon Thames,840.0
Kingston upon Thames,840.0
Kingston upon Thames,845.0
Kingston upon Thames,850.0
Kingston upon Thames,850.0
Kingston upon Thames,850.0
Kingston upon Thames,850.0
Kingston upon Thames,850.0
Kingston upon Thames,850.0
Kingston upon Thames,850.0
Kingston upon Thames,850.0
Kingston upon Thames,850.0
Kingston upon Thames,850.0
Kingston upon Thames,850.0
Kingston upon Thames,850.0
Kingston upon Thames,850.0
Kingston upon Thames,850.0
Kingston upon Thames,850.0
Kingston upon Thames,866.67
Kingston upon Thames,875.0
Kingston upon Thames,880.0
Kingston upon Thames,890.0
Kingston upon Thames,899.0
Kingston upon Thames,895.0
Kingston upon Thames,895.0
Kingston upon Thames,895.0
Kingston upon Thames,900.0
Kingston upon Thames,900.0
Kingston upon Thames,900.0
Kingston upon Thames,900.0
Kingston upon Thames,900.0
Kingston upon Thames,900.0
Kingston upon Thames,900.0
Kingston upon Thames,900.0
Kingston upon Thames,900.0
Kingston upon Thames,900.0
Kingston upon Thames,900.0
Kingston upon Thames,900.0
Kingston upon Thames,900.0
Kingston upon Thames,910.0
Kingston upon Thames,925.0
Kingston upon Thames,923.0
Kingston upon Thames,950.0
Kingston upon Thames,950.0
Kingston upon Thames,950.0
Kingston upon Thames,950.0
Kingston upon Thames,950.0
Kingston upon Thames,950.0
Kingston upon Thames,950.0
Kingston upon Thames,950.0
Kingston upon Thames,950.0
Kingston upon Thames,950.0
Kingston upon Thames,950.0
Kingston upon Thames,975.0
Kingston upon Thames,990.0
Kingston upon Thames,996.67
Kingston upon Thames,1000.0
Kingston upon Thames,1000.0
Kingston upon Thames,1000.0
Kingston upon Thames,1000.0
Kingston upon Thames,1000.0
Kingston upon Thames,1000.0
Kingston upon Thames,1000.0
Kingston upon Thames,1000.0
Kingston upon Thames,1000.0
Kingston upon Thames,1083.33
Kingston upon Thames,1083.33
Kingston upon Thames,1083.33
Kingston upon Thames,1100.0
Kingston upon Thames,1100.0
Kingston upon Thames,1100.0
Kingston upon Thames,1100.0
Kingston upon Thames,1100.0
Kingston upon Thames,1100.0
Kingston upon Thames,1100.0
Kingston upon Thames,1100.0
Kingston upon Thames,1150.0
Kingston upon Thames,1150.0
Kingston upon Thames,1180.0
Kingston upon Thames,1191.67
Kingston upon Thames,1200.0
Kingston upon Thames,1200.0
Kingston upon Thames,1200.0
Kingston upon Thames,1200.0
Kingston upon Thames,1200.0
Kingston upon Thames,1200.0
Kingston upon Thames,1200.0
Kingston upon Thames,1200.0
Kingston upon Thames,1250.0
Kingston upon Thames,1250.0
Kingston upon Thames,1250.0
Kingston upon Thames,1250.0
Kingston upon Thames,1270.0
Kingston upon Thames,1300.0
Kingston upon Thames,1300.0
Kingston upon Thames,1300.0
Kingston upon Thames,1304.33
Kingston upon Thames,1313.0
Kingston upon Thames,1395.0
Kingston upon Thames,1500.0
Kingston upon Thames,1500.0
Kingston upon Thames,1500.0
Kingston upon Thames,1650.0
Kingston upon Thames,1650.0
Kingston upon Thames,3000.0
Kingston upon Thames,1300.0
Kingston upon Thames,1304.33
Kingston upon Thames,1313.0
Kingston upon Thames,1395.0
Kingston upon Thames,1500.0
Kingston upon Thames,1500.0
Kingston upon Thames,1500.0
Kingston upon Thames,1650.0
Kingston upon Thames,1650.0
Kingston upon Thames,3000.0
Lambeth,1200.0
Lambeth,491.0
Lambeth,535.0
Lambeth,550.0
Lambeth,593.0
Lambeth,600.0
Lambeth,600.0
Lambeth,620.0
Lambeth,635.0
Lambeth,645.0
Lambeth,647.0
Lambeth,899.0
Lambeth,660.0
Lambeth,666.0
Lambeth,670.0
Lambeth,675.0
Lambeth,680.0
Lambeth,690.0
Lambeth,699.0
Lambeth,700.0
Lambeth,700.0
Lambeth,700.0
Lambeth,1045.0
Lambeth,700.0
Lambeth,705.0
Lambeth,715.0
Lambeth,720.0
Lambeth,720.0
Lambeth,730.0
Lambeth,732.0
Lambeth,744.0
Lambeth,750.0
Lambeth,750.0
Lambeth,1050.0
Lambeth,750.0
Lambeth,750.0
Lambeth,758.0
Lambeth,776.0
Lambeth,780.0
Lambeth,780.0
Lambeth,784.0
Lambeth,795.0
Lambeth,791.0
Lambeth,799.0
Lambeth,1200.0
Lambeth,800.0
Lambeth,800.0
Lambeth,800.0
Lambeth,801.67
Lambeth,800.0
Lambeth,800.0
Lambeth,800.0
Lambeth,800.0
Lambeth,800.0
Lambeth,899.0
Lambeth,800.0
Lambeth,805.0
Lambeth,815.0
Lambeth,820.0
Lambeth,820.0
Lambeth,825.0
Lambeth,840.0
Lambeth,847.0
Lambeth,1045.0
Lambeth,847.0
Lambeth,850.0
Lambeth,850.0
Lambeth,850.0
Lambeth,850.0
Lambeth,850.0
Lambeth,850.0
Lambeth,850.0
Lambeth,850.0
Lambeth,1050.0
Lambeth,850.0
Lambeth,850.0
Lambeth,860.0
Lambeth,860.0
Lambeth,860.0
Lambeth,866.67
Lambeth,866.67
Lambeth,865.0
Lambeth,1200.0
Lambeth,865.0
Lambeth,865.0
Lambeth,868.0
Lambeth,875.0
Lambeth,875.0
Lambeth,880.0
Lambeth,880.0
Lambeth,880.0
Lambeth,899.0
Lambeth,890.0
Lambeth,899.0
Lambeth,899.0
Lambeth,897.0
Lambeth,900.0
Lambeth,900.0
Lambeth,900.0
Lambeth,900.0
Lambeth,1045.0
Lambeth,900.0
Lambeth,900.0
Lambeth,900.0
Lambeth,900.0
Lambeth,908.0
Lambeth,908.0
Lambeth,910.0
Lambeth,913.0
Lambeth,920.0
Lambeth,1050.0
Lambeth,925.0
Lambeth,925.0
Lambeth,925.0
Lambeth,940.0
Lambeth,945.0
Lambeth,950.0
Lambeth,950.0
Lambeth,950.0
Lambeth,950.0
Lambeth,1200.0
Lambeth,950.0
Lambeth,950.0
Lambeth,950.0
Lambeth,950.0
Lambeth,950.0
Lambeth,950.0
Lambeth,950.0
Lambeth,950.0
Lambeth,955.0
Lambeth,955.0
Lambeth,899.0
Lambeth,960.0
Lambeth,968.0
Lambeth,968.0
Lambeth,965.0
Lambeth,968.0
Lambeth,968.0
Lambeth,968.0
Lambeth,966.0
Lambeth,968.0
Lambeth,968.0
Lambeth,1045.0
Lambeth,968.0
Lambeth,975.0
Lambeth,975.0
Lambeth,975.0
Lambeth,975.0
Lambeth,975.0
Lambeth,975.0
Lambeth,988.0
Lambeth,990.0
Lambeth,1050.0
Lambeth,990.0
Lambeth,990.0
Lambeth,987.0
Lambeth,996.67
Lambeth,1000.0
Lambeth,1000.0
Lambeth,1000.0
Lambeth,1000.0
Lambeth,1001.0
Lambeth,1000.0
Lambeth,1200.0
Lambeth,1000.0
Lambeth,1000.0
Lambeth,1000.0
Lambeth,1001.0
Lambeth,1001.0
Lambeth,1000.0
Lambeth,1000.0
Lambeth,899.0
Lambeth,1000.0
Lambeth,1020.0
Lambeth,1025.0
Lambeth,1025.0
Lambeth,1045.0
Lambeth,1045.0
Lambeth,1045.0
Lambeth,1045.0
Lambeth,1050.0
Lambeth,1050.0
Lambeth,1045.0
Lambeth,1050.0
Lambeth,1050.0
Lambeth,1050.0
Lambeth,1050.0
Lambeth,1050.0
Lambeth,1048.0
Lambeth,1050.0
Lambeth,1050.0
Lambeth,1050.0
Lambeth,1050.0
Lambeth,1050.0
Lambeth,1062.0
Lambeth,1070.0
Lambeth,1075.0
Lambeth,1083.0
Lambeth,1083.0
Lambeth,1084.0
Lambeth,1083.33
Lambeth,1084.0
Lambeth,1090.0
Lambeth,1095.0
Lambeth,1200.0
Lambeth,1100.0
Lambeth,1100.0
Lambeth,1100.0
Lambeth,1100.0
Lambeth,1100.0
Lambeth,1100.0
Lambeth,1100.0
Lambeth,1100.0
Lambeth,1100.0
Lambeth,1100.0
Lambeth,899.0
Lambeth,1100.0
Lambeth,1100.0
Lambeth,1100.0
Lambeth,1130.0
Lambeth,1145.0
Lambeth,1150.0
Lambeth,1150.0
Lambeth,1150.0
Lambeth,1150.0
Lambeth,1148.33
Lambeth,1045.0
Lambeth,1150.0
Lambeth,1150.0
Lambeth,1150.0
Lambeth,1150.0
Lambeth,1150.0
Lambeth,1150.0
Lambeth,1150.0
Lambeth,1150.0
Lambeth,1150.0
Lambeth,1150.0
Lambeth,1050.0
Lambeth,1150.0
Lambeth,1165.67
Lambeth,1172.0
Lambeth,1175.0
Lambeth,1180.0
Lambeth,1192.0
Lambeth,1200.0
Lambeth,1200.0
Lambeth,1200.0
Lambeth,1200.0
Lambeth,1200.0
Lambeth,1200.0
Lambeth,1200.0
Lambeth,1200.0
Lambeth,1200.0
Lambeth,1200.0
Lambeth,1200.0
Lambeth,1200.0
Lambeth,1199.0
Lambeth,1200.0
Lambeth,1200.0
Lambeth,899.0
Lambeth,1200.0
Lambeth,1200.0
Lambeth,1200.0
Lambeth,1200.0
Lambeth,1200.0
Lambeth,1200.0
Lambeth,1220.0
Lambeth,1235.0
Lambeth,1235.0
Lambeth,1045.0
Lambeth,1250.0
Lambeth,1250.0
Lambeth,1250.0
Lambeth,1250.0
Lambeth,1250.0
Lambeth,1250.0
Lambeth,1250.0
Lambeth,1250.0
Lambeth,1250.0
Lambeth,1050.0
Lambeth,1250.0
Lambeth,1250.0
Lambeth,1250.0
Lambeth,1250.0
Lambeth,1250.0
Lambeth,1250.0
Lambeth,1250.0
Lambeth,1256.67
Lambeth,1265.0
Lambeth,1200.0
Lambeth,1280.0
Lambeth,1300.0
Lambeth,1300.0
Lambeth,1300.0
Lambeth,1300.0
Lambeth,1300.0
Lambeth,1300.0
Lambeth,899.0
Lambeth,1300.0
Lambeth,1300.0
Lambeth,1300.0
Lambeth,1300.0
Lambeth,1300.0
Lambeth,1300.0
Lambeth,1300.0
Lambeth,1300.0
Lambeth,1300.0
Lambeth,1300.0
Lambeth,1045.0
Lambeth,1300.0
Lambeth,1300.0
Lambeth,1300.0
Lambeth,1325.0
Lambeth,1350.0
Lambeth,1350.0
Lambeth,1350.0
Lambeth,1350.0
Lambeth,1395.0
Lambeth,1400.0
Lambeth,1050.0
Lambeth,1400.0
Lambeth,1400.0
Lambeth,1425.0
Lambeth,1424.0
Lambeth,1425.0
Lambeth,1424.0
Lambeth,1424.0
Lambeth,1447.0
Lambeth,1450.0
Lambeth,1474.0
Lambeth,1200.0
Lambeth,1500.0
Lambeth,1500.0
Lambeth,1500.0
Lambeth,1500.0
Lambeth,1500.0
Lambeth,1500.0
Lambeth,1500.0
Lambeth,1500.0
Lambeth,1517.0
Lambeth,1516.0
Lambeth,899.0
Lambeth,1516.0
Lambeth,1516.67
Lambeth,1570.0
Lambeth,1577.0
Lambeth,1600.0
Lambeth,1600.0
Lambeth,1600.0
Lambeth,1600.0
Lambeth,1600.0
Lambeth,1600.0
Lambeth,1045.0
Lambeth,1600.0
Lambeth,1600.0
Lambeth,1600.0
Lambeth,1600.0
Lambeth,1625.0
Lambeth,1632.0
Lambeth,1650.0
Lambeth,1650.0
Lambeth,1675.0
Lambeth,1700.0
Lambeth,1050.0
Lambeth,1700.0
Lambeth,1700.0
Lambeth,1733.33
Lambeth,1750.0
Lambeth,1750.0
Lambeth,1750.0
Lambeth,1750.0
Lambeth,1750.0
Lambeth,1775.0
Lambeth,1800.0
Lambeth,1200.0
Lambeth,1800.0
Lambeth,1800.0
Lambeth,1800.0
Lambeth,1800.0
Lambeth,1820.0
Lambeth,1841.67
Lambeth,1850.0
Lambeth,1900.0
Lambeth,1950.0
Lambeth,1950.0
Lambeth,899.0
Lambeth,1950.0
Lambeth,2000.0
Lambeth,2015.0
Lambeth,2036.67
Lambeth,2080.0
Lambeth,2097.33
Lambeth,2097.33
Lambeth,2150.0
Lambeth,2166.67
Lambeth,2166.67
Lambeth,1045.0
Lambeth,2166.67
Lambeth,2200.0
Lambeth,2200.0
Lambeth,2200.0
Lambeth,2205.67
